Ind	hours	Depth	vedba	odba	jerk	buzz
Helge18	41	111.595480854305	0.0574118544326555	0.0849815968646347	1.91297568120248	0.00277777777777778
Helge18	42	173.976133440283	0.0640230877664922	0.0940850057766278	1.85409716750823	0.00833333333333333
Helge18	43	106.751956132288	0.0606839606940727	0.0896124936961927	1.80464239198621	0.00888888888888889
Helge18	44	103.908352602157	0.0858355337584036	0.127830531458742	3.37631596757777	0.00138888888888889
Helge18	45	60.0469558693252	0.0740301949303158	0.110719639039454	2.59987156313063	0.0202777777777778
Helge18	46	108.132878870932	0.0849960050963885	0.126303803439693	2.75919611274458	0.0475
Helge18	47	163.605345555148	0.0868475015251528	0.128794022638222	2.79970496909245	0.0386111111111111
Helge18	48	135.579258274907	0.0767962207611618	0.113828398243156	2.4343777497406	0.0380555555555556
Helge18	49	324.220821170892	0.0726901446842843	0.108108762662241	2.65574062506583	0.00972222222222223
Helge18	50	170.392590923821	0.0787124985532845	0.117579455843107	2.83844766122857	0.00611111111111111
Helge18	51	21.5426977773307	0.0668897846183434	0.0997223733318825	2.21014241810584	0
Helge18	52	226.907979975371	0.068684251373941	0.101771372617669	2.31350989979073	0.00861111111111112
Helge18	53	209.87661994983	0.070376619055833	0.104045341688366	2.2020824909702	0.005
Helge18	54	318.420919229351	0.0711265115854836	0.105765119472513	2.31090330849369	0.00861111111111111
Helge18	55	26.4519107199823	0.0517289233673356	0.0757865703705065	1.23927911144522	0
Helge18	56	15.7209089546433	0.048250090958582	0.0713185142392315	1.32604477013923	0
Helge18	57	NA	0.0723239761211918	0.108429381670265	2.59875225134578	NA
Helge18	58	NA	0.0662938491942075	0.0984891094158744	2.15012973119699	NA
Helge18	59	NA	0.0538318532326829	0.0792788230002005	1.4674359720977	NA
Helge18	60	NA	0.071349518902731	0.106348008835952	2.63519553836342	NA
Helge18	61	NA	0.10040234024439	0.149450172468261	4.25402739518169	NA
Helge18	62	NA	0.11683613265536	0.173778737205984	5.28319229209125	NA
Helge18	63	NA	0.0952451289298687	0.139655682660378	3.89288701372588	NA
Helge18	64	NA	0.0810020697967158	0.120389095845727	3.17915424873186	NA
Helge18	65	NA	0.0863047933527594	0.128355875473546	3.06187333018521	NA
Helge18	66	NA	0.0724747854186641	0.107871514565558	2.61584818995789	NA
Helge18	67	NA	0.0787831705106942	0.117085684071728	2.75902255370278	NA
Helge18	68	NA	0.0776703289096481	0.115429962336893	2.83416406873317	NA
Helge18	69	NA	0.0821162724175256	0.121670843231937	2.86638602126227	NA
Helge18	70	NA	0.0725107746556939	0.107556232721877	2.73680781831939	NA
Helge18	71	NA	0.0673751580415517	0.100116447993348	2.34717477500021	NA
Helge18	72	NA	0.0699018023391902	0.103361459243726	2.64686699214256	NA
Helge18	73	NA	0.0661819983275467	0.0980286184774404	2.59549757226094	NA
Helge18	74	NA	0.0514572804433959	0.0764314375315791	1.77684670958733	NA
Helge18	75	NA	0.0327031931182257	0.0483949606482423	0.80275557786366	NA
Helge18	76	NA	0.0779334530195612	0.115703973009822	3.10131953513017	NA
Helge18	77	NA	0.0584050904885929	0.0870306708478061	2.04632049717244	NA
Helge18	78	NA	0.0616890802447286	0.09128176546619	1.89559967885058	NA
Helge18	79	NA	0.06794045040333	0.100674025002918	2.15651590927957	NA
Helge18	80	NA	0.0849968554934779	0.125715011283666	2.47227379880281	NA
Helge18	81	NA	0.0744312109329751	0.110140545242001	2.16049866057973	NA
Helge18	82	NA	0.042805422094644	0.0634940050112492	1.19211934794247	NA
Helge18	83	NA	0.0550818423851163	0.0817931909104443	1.78770444750435	NA
Helge18	84	NA	0.0684946140288255	0.101434398034464	2.13380545346994	NA
Helge18	85	NA	0.0557161841278792	0.0830372256854486	1.95529572141744	NA
Helge18	86	NA	0.0414274919385469	0.0615113272901123	1.21547950236401	NA
Helge18	87	NA	0.0426093136068305	0.0635483369872738	1.40096806338937	NA
Helge18	88	NA	0.0458620906476763	0.068048310499535	1.68099202549816	NA
Helge18	89	NA	0.0714025177291602	0.105892822711509	2.33762167713447	NA
Helge18	90	NA	0.068421776527221	0.101403906126619	2.29880783854571	NA
Helge18	91	NA	0.062475512914175	0.0925659905530599	1.99777452376232	NA
Helge18	92	NA	0.0728103917668078	0.107224616628877	2.15481870453012	NA
Helge18	93	NA	0.0588285332743408	0.0869806839931335	1.93605988338192	NA
Helge18	94	NA	0.0599002408035316	0.0877178412159237	1.14389288613065	NA
Helge18	95	NA	0.0561344931085376	0.0823736565969512	0.986670120241382	NA
Helge18	96	NA	0.0595230024409301	0.0881475334463485	1.97360325402427	NA
Helge18	97	NA	0.0553870106845081	0.0820977104072899	1.86229717832217	NA
Helge18	98	NA	0.0359419699137341	0.0528088351329674	0.946511579653317	NA
Helge18	99	NA	0.0485824781787926	0.0720565816825339	1.73153065726248	NA
Helge18	100	NA	0.0492816081062259	0.0731677722267014	1.70422681766501	NA
Helge18	101	NA	0.0628886483130777	0.0929601833807701	2.04483898911576	NA
Helge18	102	NA	0.0575630696847884	0.0855923465455748	2.04272723044999	NA
Helge18	103	NA	0.0494748566220398	0.0735911033678476	1.49675459301063	NA
